IRIS2;N_logements;COM;REG;DEP;ARR;COMA;Nb_resid_princ;Nobre_RS;Nombre_log_occasionnels;NBr_loge_vacants;RP_Proprio;RPLogemnts_locatifs_vide_NonHLM;RPMeubl_chambre_hotels;RP_residPrincipLocPriv
780770000;301;78077;11;78;782;78077;242;38;6;15;163;50;2;52
780820000;224;78082;11;78;781;78082;189;23;1;11;156;24;0;24
780840000;208;78084;11;78;782;78084;182;15;1;10;152;23;0;23
780870000;758;78087;11;78;782;78087;704;18;10;26;589;85;1;86
780890000;1638;78089;11;78;781;78089;1542;19;13;64;684;223;11;234
780900000;803;78090;11;78;781;78090;750;9;3;41;569;127;6;133
780920101;913;78092;11;78;783;78092;862;2;2;47;306;119;5;124
780920102;976;78092;11;78;783;78092;848;16;11;101;449;324;10;334
780920103;944;78092;11;78;783;78092;841;9;9;85;579;213;5;218
780920104;889;78092;11;78;783;78092;823;13;1;52;627;153;2;155
780960000;239;78096;11;78;781;78096;168;56;2;13;141;9;1;10
781040000;238;78104;11;78;781;78104;222;5;0;11;191;22;0;22
781070000;655;78107;11;78;781;78107;589;26;0;40;510;55;2;57
781080000;373;78108;11;78;782;78108;336;16;3;18;228;65;1;66
781130000;228;78113;11;78;781;78113;190;21;0;17;154;22;0;22
781170101;1198;78117;11;78;784;78117;1121;7;14;56;806;183;16;199
781170102;970;78117;11;78;784;78117;920;3;21;26;634;76;15;91
781180000;707;78118;11;78;781;78118;675;4;2;26;551;57;3;60
781200000;687;78120;11;78;782;78120;603;57;1;26;494;74;6;80
781230101;1050;78123;11;78;783;78123;981;5;4;60;651;135;4;139
781230102;859;78123;11;78;783;78123;765;8;3;83;482;180;7;187
781230103;615;78123;11;78;783;78123;573;1;6;35;154;41;3;44
781230104;724;78123;11;78;783;78123;688;5;1;30;176;48;6;54
781230105;840;78123;11;78;783;78123;795;1;3;41;166;31;8;39
781230106;654;78123;11;78;783;78123;615;2;3;34;298;94;6;100
781240101;891;78124;11;78;783;78124;835;1;5;50;86;21;3;24
781240102;745;78124;11;78;783;78124;703;3;2;37;514;85;2;87
781240103;1252;78124;11;78;783;78124;1048;4;5;195;665;336;6;342
781240104;1087;78124;11;78;783;78124;1003;5;1;78;777;175;2;177
781240105;1009;78124;11;78;783;78124;913;6;5;85;704;95;22;117
781250000;326;78125;11;78;782;78125;280;37;0;9;234;30;0;30
781260101;745;78126;11;78;783;78126;717;4;1;23;225;90;3;93
781260102;757;78126;11;78;783;78126;715;8;6;28;0;74;5;79
781260103;750;78126;11;78;783;78126;721;1;2;26;1;73;2;75
781260104;873;78126;11;78;783;78126;809;8;7;49;88;187;6;193
781260105;836;78126;11;78;783;78126;776;10;6;44;366;245;2;247
781260106;826;78126;11;78;783;78126;734;7;6;79;501;182;9;191
781260107;1319;78126;11;78;783;78126;1112;28;25;154;755;313;5;318
781260108;764;78126;11;78;783;78126;721;10;5;28;392;268;2;270
781260109;759;78126;11;78;783;78126;673;3;8;75;440;155;2;157
781260110;722;78126;11;78;783;78126;668;8;5;41;536;83;7;90
781260111;756;78126;11;78;783;78126;704;7;1;44;508;162;4;166
781280000;647;78128;11;78;782;78128;595;24;11;17;514;54;3;57
781330101;1044;78133;11;78;783;78133;948;11;11;74;573;262;13;275
781330102;1053;78133;11;78;783;78133;991;6;6;50;509;112;4;116
781380101;914;78138;11;78;783;78138;827;32;1;54;641;153;8;161
781380102;616;78138;11;78;783;78138;485;2;1;128;100;13;1;14
781380103;626;78138;11;78;783;78138;460;5;1;160;108;23;7;30
781380104;587;78138;11;78;783;78138;518;2;1;66;154;11;3;14
781380105;529;78138;11;78;783;78138;414;0;0;115;8;2;5;7
781400000;426;78140;11;78;781;78140;399;11;2;14;346;33;2;35
781430000;511;78143;11;78;784;78143;492;1;4;14;392;75;1;76
781460101;993;78146;11;78;783;78146;922;7;4;60;619;184;14;198
781460102;1032;78146;11;78;783;78146;1004;3;3;22;347;101;2;103
781460103;1100;78146;11;78;783;78146;1019;9;9;63;394;264;3;267
781460104;1081;78146;11;78;783;78146;988;2;12;79;662;222;12;234
781460105;1204;78146;11;78;783;78146;1096;12;15;81;530;451;2;453
781460106;1285;78146;11;78;783;78146;1192;4;9;80;779;352;4;356
781460107;901;78146;11;78;783;78146;841;7;2;51;327;104;6;110
781460108;874;78146;11;78;783;78146;834;6;7;27;402;212;4;216
781460109;824;78146;11;78;783;78146;768;10;8;38;531;197;5;202
781460110;976;78146;11;78;783;78146;889;3;15;69;551;290;3;293
781460111;893;78146;11;78;783;78146;807;15;10;61;398;347;9;356
781460112;984;78146;11;78;783;78146;873;5;31;75;498;295;8;303
781460113;834;78146;11;78;783;78146;771;13;8;42;494;229;9;238
781470000;152;78147;11;78;781;78147;136;9;1;6;112;13;3;16
781520000;616;78152;11;78;783;78152;594;5;3;14;496;74;2;76
781580101;1015;78158;11;78;784;78158;869;15;33;98;393;401;9;410
781580102;967;78158;11;78;784;78158;874;11;13;69;589;238;9;247
781580103;1253;78158;11;78;784;78158;1018;17;28;190;536;426;3;429
781580104;1156;78158;11;78;784;78158;1034;24;22;76;558;358;4;362
781580105;1039;78158;11;78;784;78158;945;21;15;58;395;323;11;334
781580106;1102;78158;11;78;784;78158;1037;10;11;44;502;165;4;169
781580107;815;78158;11;78;784;78158;763;9;3;40;559;140;10;150
781580108;844;78158;11;78;784;78158;778;8;9;49;553;176;5;181
781580109;994;78158;11;78;784;78158;912;14;15;53;416;422;3;425
781580110;1023;78158;11;78;784;78158;901;21;7;94;459;246;6;252
781580111;1076;78158;11;78;784;78158;992;9;14;61;436;401;7;408
781580112;1173;78158;11;78;784;78158;1050;27;19;77;613;384;9;393
781580113;1177;78158;11;78;784;78158;1080;15;14;68;523;409;3;412
781600101;1011;78160;11;78;782;78160;926;54;1;30;746;116;2;118
781600102;1200;78160;11;78;782;78160;1055;47;7;91;492;309;12;321
781620000;224;78162;11;78;782;78162;199;14;2;9;138;31;3;34
781630000;125;78163;11;78;781;78163;103;17;0;5;90;10;0;10
781640000;316;78164;11;78;782;78164;246;61;1;8;153;64;0;64
781650101;1208;78165;11;78;784;78165;1119;26;8;55;982;100;9;109
781650102;1336;78165;11;78;784;78165;1251;5;1;79;846;195;2;197
781650103;928;78165;11;78;784;78165;870;1;1;56;471;102;2;104
781650104;1091;78165;11;78;784;78165;1032;10;1;48;747;192;4;196
781650105;1403;78165;11;78;784;78165;1326;11;4;62;535;124;16;140
781650106;922;78165;11;78;784;78165;877;4;5;36;443;59;2;61
781680000;1403;78168;11;78;782;78168;1308;4;9;82;661;147;28;175
781710000;420;78171;11;78;781;78171;345;45;1;29;300;33;0;33
781720101;835;78172;11;78;783;78172;792;7;7;29;496;117;12;129
781720102;765;78172;11;78;783;78172;736;5;1;23;381;60;5;65
781720103;615;78172;11;78;783;78172;579;1;2;33;328;56;7;63
781720104;799;78172;11;78;783;78172;763;6;1;29;506;55;6;61
781720105;812;78172;11;78;783;78172;779;6;3;24;655;75;1;76
781720106;822;78172;11;78;783;78172;791;13;3;15;707;44;4;48
781720107;1192;78172;11;78;783;78172;1106;20;2;64;797;177;6;183
781720108;475;78172;11;78;783;78172;441;11;4;19;343;86;0;86
781720109;1315;78172;11;78;783;78172;1171;19;17;108;494;404;21;425
781720110;725;78172;11;78;783;78172;691;6;1;27;546;89;3;92
781720111;930;78172;11;78;783;78172;878;12;7;33;569;164;8;172
781720112;1365;78172;11;78;783;78172;1274;32;8;51;498;193;22;215
781720113;743;78172;11;78;783;78172;713;8;0;22;514;63;4;67
781720114;1079;78172;11;78;783;78172;1037;4;2;36;454;172;11;183
781720115;701;78172;11;78;783;78172;684;6;1;10;367;82;2;84
781850000;173;78185;11;78;781;78185;134;29;0;10;125;5;0;5
781880000;144;78188;11;78;781;78188;110;30;0;4;96;9;1;10
781890000;585;78189;11;78;783;78189;529;25;8;23;449;49;2;51
781900101;755;78190;11;78;783;78190;730;2;1;22;489;126;2;128
781900102;830;78190;11;78;783;78190;795;3;3;29;623;103;2;105
781900103;1314;78190;11;78;783;78190;1211;6;12;85;631;341;5;346
781900104;1015;78190;11;78;783;78190;932;18;12;53;616;233;6;239
781920000;357;78192;11;78;781;78192;325;24;1;7;288;21;0;21
781930000;476;78193;11;78;782;78193;414;38;2;22;298;81;5;86
781940000;99;78194;11;78;781;78194;89;5;0;5;71;13;0;13
781960000;119;78196;11;78;783;78196;109;4;0;6;74;23;0;23
782020000;168;78202;11;78;781;78202;144;18;0;6;124;12;0;12
782060000;1488;78206;11;78;781;78206;1363;7;6;112;831;140;4;144
782080101;1858;78208;11;78;782;78208;1659;8;6;185;990;332;7;339
782080102;1187;78208;11;78;782;78208;1133;2;8;44;608;139;4;143
782080103;1154;78208;11;78;782;78208;1113;1;0;40;401;87;7;94
782080104;1018;78208;11;78;782;78208;968;3;8;39;502;116;4;120
782080105;1127;78208;11;78;782;78208;1051;8;12;56;764;158;14;172
782080106;857;78208;11;78;782;78208;836;2;3;16;646;49;1;50
782080107;950;78208;11;78;782;78208;891;6;11;42;750;77;8;85
782080108;1792;78208;11;78;782;78208;1722;1;5;64;752;318;59;377
782090000;292;78209;11;78;782;78209;247;36;1;8;204;20;0;20
782170101;253;78217;11;78;781;78217;239;7;0;7;227;8;1;9
782170102;1496;78217;11;78;781;78217;1334;9;10;143;774;181;9;190
782170103;652;78217;11;78;781;78217;631;9;0;12;589;20;3;23
782200101;1208;78220;11;78;782;78220;1118;27;9;54;879;97;2;99
782200102;1146;78220;11;78;782;78220;1078;25;12;31;768;148;3;151
782240000;1819;78224;11;78;783;78224;1694;33;12;80;1331;284;4;288
782270000;293;78227;11;78;781;78227;263;19;1;10;219;33;1;34
782300000;220;78230;11;78;781;78230;206;2;1;11;171;28;0;28
782310000;50;78231;11;78;781;78231;43;5;0;2;40;0;0;0
782330000;1002;78233;11;78;783;78233;929;22;0;51;783;111;2;113
782340000;60;78234;11;78;781;78234;49;4;2;5;44;3;0;3
782360000;204;78236;11;78;782;78236;179;22;0;3;157;16;0;16
782370000;67;78237;11;78;781;78237;49;14;0;4;45;2;0;2
782380000;888;78238;11;78;781;78238;840;5;14;29;619;131;12;143
782390000;676;78239;11;78;781;78239;619;30;2;25;529;48;1;49
782420101;943;78242;11;78;784;78242;868;4;4;67;565;279;2;281
782420102;1046;78242;11;78;784;78242;912;7;30;97;322;289;4;293
782420103;938;78242;11;78;784;78242;867;6;9;56;305;193;5;198
782420104;972;78242;11;78;784;78242;913;5;6;48;255;109;4;113
