Annee;COM;REG;DEP;ARR;CV;ZE1990;LIBGEO;PMIMP;PTSA;PPEN;PBEN;PAUT
2001;95651;11;95;953;9516;1141;Vétheuil;;;;;
2001;95652;11;95;952;9526;1137;Viarmes;79,13;71,02;19,58;5,87;3,53
2001;95656;11;95;953;9516;1141;Vienne-en-Arthies;;;;;
2001;95658;11;95;953;9527;1138;Vigny;;;;;
2001;95660;11;95;952;9526;1137;Villaines-sous-Bois;;;;;
2001;95675;11;95;952;9513;1156;Villeron;;;;;
2001;95676;11;95;953;9516;1141;Villers-en-Arthies;;;;;
2001;95678;11;95;953;9514;1137;Villiers-Adam;;;;;
2001;95680;11;95;952;9535;1137;Villiers-le-Bel;56,33;79,75;15,96;3,09;1,19
2001;95682;11;95;952;9515;1137;Villiers-le-Sec;;;;;
2001;95690;11;95;953;9516;1138;Wy-dit-Joli-Village;;;;;
2001;75101;11;75;751;7599;1131;Paris 1er Arrondissement;74,99;65,56;12,57;12,93;8,94
2001;75102;11;75;751;7599;1131;Paris 2e  Arrondissement;69,89;79,14;8,98;7,05;4,84
2001;75103;11;75;751;7599;1131;Paris 3e  Arrondissement;72,87;74,24;10,38;8,84;6,55
2001;75104;11;75;751;7599;1131;Paris 4e  Arrondissement;74,58;66,23;14,62;10,42;8,73
2001;75105;11;75;751;7599;1131;Paris 5e  Arrondissement;77,43;65,54;16,65;10,28;7,52
2001;75106;11;75;751;7599;1131;Paris 6e  Arrondissement;78,33;60,6;15,77;11,12;12,51
2001;75107;11;75;751;7599;1131;Paris 7e  Arrondissement;78,68;56,75;14,61;13,21;15,42
2001;75108;11;75;751;7599;1131;Paris 8e  Arrondissement;76,77;62,08;11,3;12,88;13,75
2001;75109;11;75;751;7599;1131;Paris 9e  Arrondissement;73,27;73,01;12,4;9,1;5,49
2001;75110;11;75;751;7599;1131;Paris 10e  Arrondissement;67,13;76,74;12,91;6,51;3,84
2001;75111;11;75;751;7599;1131;Paris 11e  Arrondissement;70,3;75,38;14,19;6,25;4,18
2001;75112;11;75;751;7599;1131;Paris 12e  Arrondissement;77,24;71,79;18,17;5,89;4,15
2001;75113;11;75;751;7599;1131;Paris 13e  Arrondissement;72,52;72,79;18,76;5,18;3,27
2001;75114;11;75;751;7599;1131;Paris 14e  Arrondissement;76,76;69,83;18,1;6,72;5,35
2001;75115;11;75;751;7599;1131;Paris 15e  Arrondissement;79,53;70,33;18,54;5,96;5,17
2001;75116;11;75;751;7599;1131;Paris 16e  Arrondissement;77;56,72;17;11,38;14,9
2001;75117;11;75;751;7599;1131;Paris 17e  Arrondissement;74;67,25;16,27;8,92;7,56
2001;75118;11;75;751;7599;1131;Paris 18e  Arrondissement;65,27;74,74;16,06;5,84;3,36
2001;75119;11;75;751;7599;1131;Paris 19e  Arrondissement;64,19;74,29;16,67;5,67;3,37
2001;75120;11;75;751;7599;1131;Paris 20e  Arrondissement;67,16;75,46;17,16;4,84;2,54
2003;77001;11;77;774;7703;1149;Achères-la-Forêt;;;;;
2003;77002;11;77;773;7711;1153;Amillis;;;;;
2003;77003;11;77;774;7703;1149;Amponville;;;;;
2003;77004;11;77;772;7722;1148;Andrezel;;;;;
2003;77005;11;77;775;7706;1154;Annet-sur-Marne;85,43;77,86;9,62;8,7;3,82
2003;77006;11;77;772;7732;1148;Arbonne-la-Forêt;;;;;
2003;77007;11;77;772;7722;1148;Argentières;;;;;
2003;77008;11;77;771;7715;1155;Armentières-en-Brie;;;;;
2003;77009;11;77;774;7704;1150;Arville;;;;;
2003;77010;11;77;772;7722;1148;Aubepierre-Ozouer-le-Repos;;;;;
2003;77011;11;77;774;7704;1150;Aufferville;;;;;
2003;77012;11;77;773;7729;1152;Augers-en-Brie;;;;;
2003;77013;11;77;771;7707;1153;Aulnoy;;;;;
2003;77014;11;77;774;7713;1149;Avon;72,17;69,27;24,24;3,63;2,86
2003;77015;11;77;773;7701;1152;Baby;;;;;
2003;77016;11;77;774;7724;1150;Bagneaux-sur-Loing;;;;;
2003;77018;11;77;775;7743;1154;Bailly-Romainvilliers;79,5;93,35;3,99;1,96;0,7
2003;77019;11;77;773;7701;1151;Balloy;;;;;
2003;77020;11;77;773;7723;1135;Bannost-Villegagnon;;;;;
2003;77021;11;77;773;7720;1151;Barbey;;;;;
2003;77022;11;77;772;7732;1148;Barbizon;;;;;
2003;77023;11;77;771;7717;1155;Barcy;;;;;
2003;77024;11;77;771;7712;1155;Bassevelle;;;;;
2003;77025;11;77;773;7701;1152;Bazoches-lès-Bray;;;;;
2003;77026;11;77;773;7729;1152;Beauchery-Saint-Martin;;;;;
2003;77027;11;77;774;7704;1150;Beaumont-du-Gâtinais;;;;;
2003;77028;11;77;771;7707;1153;Beautheil;;;;;
2003;77029;11;77;772;7722;1148;Beauvoir;;;;;
2003;77030;11;77;771;7726;1153;Bellot;;;;;
2003;77031;11;77;772;7727;1135;Bernay-Vilbert;;;;;
2003;77032;11;77;773;7729;1153;Beton-Bazoches;;;;;
2003;77033;11;77;773;7723;1135;Bezalles;;;;;
2003;77034;11;77;772;7705;1148;Blandy;;;;;
2003;77035;11;77;774;7716;1151;Blennes;;;;;
2003;77036;11;77;773;7723;1135;Boisdon;;;;;
2003;77037;11;77;774;7713;1148;Bois-le-Roi;82,71;68,68;18,73;8,02;4,56
2003;77038;11;77;772;7742;1148;Boissettes;;;;;
2003;77039;11;77;772;7742;1148;Boissise-la-Bertrand;;;;;
2003;77040;11;77;772;7732;1148;Boissise-le-Roi;87,47;73,01;19,24;3,77;3,98
2003;77041;11;77;774;7703;1149;Boissy-aux-Cailles;;;;;
2003;77042;11;77;771;7707;1153;Boissy-le-Châtel;72,97;68,58;19;7,93;4,5
2003;77043;11;77;771;7726;1155;Boitron;;;;;
2003;77044;11;77;772;7722;1148;Bombon;;;;;
2003;77045;11;77;774;7704;1150;Bougligny;;;;;
2003;77046;11;77;774;7703;1147;Boulancourt;;;;;
2003;77047;11;77;771;7708;1155;Bouleurs;;;;;
2003;77048;11;77;774;7724;1149;Bourron-Marlotte;73,66;63,85;17,7;5,86;12,59
2003;77049;11;77;771;7708;1155;Boutigny;;;;;
2003;77050;11;77;774;7704;1150;Bransles;;;;;
2003;77051;11;77;773;7701;1152;Bray-sur-Seine;53,35;61,23;28,6;6,92;3,25
2003;77052;11;77;772;7722;1148;Bréau;;;;;
2003;77053;11;77;772;7702;1135;Brie-Comte-Robert;76,71;76,05;16,04;5,23;2,68
2003;77054;11;77;773;7720;1151;La Brosse-Montceaux;;;;;
2003;77055;11;77;775;7736;1136;Brou-sur-Chantereine;72,66;79,1;16,86;2,36;1,67
2003;77056;11;77;774;7703;1150;Burcy;;;;;
2003;77057;11;77;771;7712;1155;Bussières;;;;;
2003;77058;11;77;775;7735;1154;Bussy-Saint-Georges;82,96;88,58;3,43;6,19;1,79
2003;77059;11;77;775;7735;1154;Bussy-Saint-Martin;;;;;
2003;77060;11;77;774;7703;1147;Buthiers;;;;;
2003;77061;11;77;773;7720;1151;Cannes-Écluse;75,62;67,14;25,92;4,03;2,91
2003;77062;11;77;775;7743;1154;Carnetin;;;;;
2003;77063;11;77;771;7707;1153;La Celle-sur-Morin;;;;;
2003;77065;11;77;772;7732;1148;Cély;;;;;
2003;77066;11;77;773;7729;1153;Cerneux;;;;;
2003;77067;11;77;772;7742;1148;Cesson;86,72;73,21;21,47;3,55;1,77
2003;77068;11;77;773;7710;1152;Cessoy-en-Montois;;;;;
2003;77069;11;77;772;7732;1148;Chailly-en-Bière;77,81;69,4;16,75;7,36;6,49
2003;77070;11;77;771;7707;1153;Chailly-en-Brie;;;;;
2003;77071;11;77;774;7704;1150;Chaintreaux;;;;;
2003;77072;11;77;773;7729;1152;Chalautre-la-Grande;;;;;
2003;77073;11;77;773;7725;1152;Chalautre-la-Petite;;;;;
2003;77075;11;77;775;7743;1154;Chalifert;;;;;
2003;77076;11;77;773;7701;1152;Chalmaison;;;;;
2003;77077;11;77;771;7717;1155;Chambry;;;;;
2003;77078;11;77;771;7712;1155;Chamigny;;;;;
2003;77079;11;77;774;7721;1149;Champagne-sur-Seine;61,22;71,99;22,97;3,62;1,43
2003;77080;11;77;773;7729;1152;Champcenest;;;;;
2003;77081;11;77;772;7722;1148;Champdeuil;;;;;
2003;77082;11;77;772;7722;1148;Champeaux;;;;;
2003;77083;11;77;775;7738;1136;Champs-sur-Marne;73,78;83,7;11,03;3,36;1,91
2003;77084;11;77;771;7712;1155;Changis-sur-Marne;;;;;
2003;77085;11;77;775;7743;1154;Chanteloup-en-Brie;;;;;
2003;77086;11;77;772;7722;1148;La Chapelle-Gauthier;;;;;
2003;77087;11;77;772;7727;1135;La Chapelle-Iger;;;;;
2003;77088;11;77;774;7703;1149;La Chapelle-la-Reine;66,22;77,73;14,9;5,25;2,13
2003;77089;11;77;773;7723;1148;La Chapelle-Rablais;;;;;
2003;77090;11;77;773;7725;1152;La Chapelle-Saint-Sulpice;;;;;
2003;77091;11;77;772;7727;1135;Les Chapelles-Bourbon;;;;;
2003;77093;11;77;773;7711;1153;La Chapelle-Moutils;;;;;
2003;77094;11;77;771;7737;1155;Charmentray;;;;;
2003;77095;11;77;771;7737;1155;Charny;;;;;
2003;77096;11;77;772;7705;1148;Chartrettes;82,44;72,58;17,2;6,55;3,67
2003;77097;11;77;773;7711;1153;Chartronges;;;;;
2003;77098;11;77;773;7723;1148;Châteaubleau;;;;;
2003;77099;11;77;774;7704;1150;Château-Landon;61,98;61,42;26,9;6,82;4,86
2003;77100;11;77;772;7705;1148;Le Châtelet-en-Brie;76,78;74,32;18,48;4,18;3,02
2003;77101;11;77;773;7710;1151;Châtenay-sur-Seine;;;;;
2003;77102;11;77;774;7724;1150;Châtenoy;;;;;
2003;77103;11;77;772;7705;1148;Châtillon-la-Borde;;;;;
2003;77104;11;77;772;7728;1135;Châtres;;;;;
2003;77106;11;77;771;7726;1153;Chauffry;;;;;
2003;77107;11;77;772;7728;1148;Chaumes-en-Brie;72,81;73,62;16,67;5,87;3,84
2003;77108;11;77;775;7797;1136;Chelles;73,71;74,62;19,35;3,56;2,48
2003;77109;11;77;773;7725;1152;Chenoise;;;;;
2003;77110;11;77;774;7704;1150;Chenou;;;;;
2003;77111;11;77;775;7743;1154;Chessy;;;;;
2003;77112;11;77;774;7724;1150;Chevrainvilliers;;;;;
2003;77113;11;77;773;7711;1153;Chevru;;;;;
2003;77114;11;77;772;7702;1135;Chevry-Cossigny;83,98;80,03;9,54;5,19;5,24
2003;77115;11;77;774;7716;1151;Chevry-en-Sereine;;;;;
2003;77116;11;77;773;7711;1153;Choisy-en-Brie;;;;;
2003;77117;11;77;771;7712;1155;Citry;;;;;
2003;77118;11;77;775;7706;1137;Claye-Souilly;81,64;76,79;14,22;5,13;3,85
2003;77119;11;77;772;7722;1148;Clos-Fontaine;;;;;
2003;77120;11;77;771;7715;1155;Cocherel;;;;;
2003;77121;11;77;775;7735;1154;Collégien;81,41;89,38;6,7;2,6;1,33
2003;77122;11;77;772;7741;1135;Combs-la-Ville;77,72;78,17;17,11;2,77;1,94
2003;77123;11;77;771;7737;1137;Compans;;;;;
2003;77124;11;77;775;7743;1154;Conches-sur-Gondoire;;;;;
2003;77125;11;77;771;7708;1155;Condé-Sainte-Libiaire;;;;;
2003;77126;11;77;771;7715;1155;Congis-sur-Thérouanne;;;;;
2003;77127;11;77;772;7702;1135;Coubert;;;;;
2003;77128;11;77;771;7708;1155;Couilly-Pont-aux-Dames;;;;;
2003;77129;11;77;771;7715;1155;Coulombs-en-Valois;;;;;
2003;77130;11;77;771;7708;1155;Coulommes;;;;;
2003;77131;11;77;771;7707;1153;Coulommiers;57,82;64,83;25,11;6,11;3,95
2003;77132;11;77;775;7743;1154;Coupvray;87,82;76,79;15,53;5,36;2,33
2003;77133;11;77;773;7720;1151;Courcelles-en-Bassée;;;;;
2003;77134;11;77;773;7729;1152;Courchamp;;;;;
2003;77135;11;77;772;7727;1148;Courpalay;;;;;
2003;77136;11;77;772;7728;1135;Courquetaine;;;;;
2003;77137;11;77;773;7729;1153;Courtacon;;;;;
2003;77138;11;77;772;7722;1148;Courtomer;;;;;
2003;77139;11;77;775;7706;1136;Courtry;85,21;78,74;13,33;5,15;2,77
2003;77140;11;77;773;7710;1148;Coutençon;;;;;
2003;77141;11;77;771;7708;1155;Coutevroult;;;;;
2003;77142;11;77;771;7708;1155;Crécy-la-Chapelle;76,25;73,53;14,07;6,69;5,72
2003;77143;11;77;771;7717;1155;Crégy-lès-Meaux;77,87;85,39;10,34;2,81;1,46
2003;77144;11;77;772;7727;1135;Crèvecoeur-en-Brie;;;;;
2003;77145;11;77;772;7722;1148;Crisenoy;;;;;
2003;77146;11;77;775;7735;1136;Croissy-Beaubourg;89,73;79,33;13,06;4,89;2,72
2003;77147;11;77;773;7723;1148;La Croix-en-Brie;;;;;
2003;77148;11;77;771;7715;1155;Crouy-sur-Ourcq;;;;;
2003;77149;11;77;773;7725;1152;Cucharmoy;;;;;
2003;77150;11;77;771;7709;1156;Cuisy;;;;;
2003;77151;11;77;773;7711;1153;Dagny;;;;;
2003;77152;11;77;772;7732;1148;Dammarie-les-Lys;62,14;75,2;19,71;2,86;2,22
2003;77153;11;77;771;7709;1156;Dammartin-en-Goële;80,14;83,38;10,88;3,46;2,27
2003;77154;11;77;772;7727;1154;Dammartin-sur-Tigeaux;;;;;
2003;77155;11;77;775;7743;1154;Dampmart;80,17;71,43;19,06;5,52;3,99
2003;77156;11;77;774;7724;1150;Darvault;;;;;
2003;77157;11;77;771;7715;1155;Dhuisy;;;;;
2003;77158;11;77;774;7716;1151;Diant;;;;;
2003;77159;11;77;773;7710;1152;Donnemarie-Dontilly;64,71;64,82;24,08;7,82;3,28
2003;77161;11;77;774;7721;1151;Dormelles;;;;;
2003;77162;11;77;771;7726;1153;Doue;;;;;
2003;77163;11;77;771;7715;1155;Douy-la-Ramée;;;;;
2003;77164;11;77;772;7705;1148;Échouboulains;;;;;
2003;77165;11;77;772;7705;1148;Les Écrennes;;;;;
2003;77166;11;77;774;7721;1149;Écuelles;75,03;78,7;15,45;4,37;1,49
2003;77167;11;77;773;7710;1151;Égligny;;;;;
2003;77168;11;77;774;7716;1150;Égreville;;;;;
2003;77169;11;77;775;7738;1136;Émerainville;80,07;89,63;6,53;2,88;0,97
2003;77170;11;77;774;7721;1149;Épisy;;;;;
2003;77171;11;77;771;7708;1155;Esbly;78,09;73,96;18,15;2,8;5,09
2003;77172;11;77;773;7720;1151;Esmans;;;;;
2003;77173;11;77;771;7715;1155;Étrépilly;;;;;
2003;77174;11;77;773;7701;1152;Everly;;;;;
2003;77175;11;77;772;7702;1135;Évry-Grégy-sur-Yerre;86,33;78,76;14,58;4,44;2,22
2003;77176;11;77;771;7707;1153;Faremoutiers;70,81;72,72;16,26;7,71;3,31
2003;77177;11;77;772;7728;1135;Favières;;;;;
2003;77178;11;77;774;7724;1150;Faÿ-lès-Nemours;;;;;
2003;77179;11;77;772;7705;1149;Féricy;;;;;
2003;77180;11;77;772;7702;1135;Férolles-Attilly;;;;;
2003;77181;11;77;775;7735;1154;Ferrières-en-Brie;;;;;
2003;77182;11;77;773;7711;1153;La Ferté-Gaucher;48,39;63,34;27,73;5,33;3,6
2003;77183;11;77;771;7712;1155;La Ferté-sous-Jouarre;61,1;68,7;22,76;5,53;3,01
2003;77184;11;77;774;7716;1151;Flagy;;;;;
2003;77185;11;77;772;7732;1148;Fleury-en-Bière;;;;;
2003;77186;11;77;774;7713;1149;Fontainebleau;69,1;61,96;22,87;8,23;6,94
2003;77187;11;77;773;7701;1152;Fontaine-Fourches;;;;;
2003;77188;11;77;772;7705;1148;Fontaine-le-Port;;;;;
2003;77190;11;77;773;7723;1148;Fontains;;;;;
2003;77191;11;77;772;7722;1148;Fontenailles;;;;;
2003;77192;11;77;772;7727;1135;Fontenay-Trésigny;72,14;75,94;16,18;5,03;2,85
2003;77193;11;77;771;7709;1156;Forfry;;;;;
2003;77194;11;77;773;7720;1151;Forges;;;;;
2003;77195;11;77;772;7722;1148;Fouju;;;;;
2003;77196;11;77;771;7737;1154;Fresnes-sur-Marne;;;;;
2003;77197;11;77;773;7723;1153;Frétoy;;;;;
2003;77198;11;77;774;7703;1149;Fromont;;;;;
2003;77199;11;77;771;7731;1155;Fublaines;;;;;
2003;77200;11;77;774;7724;1150;Garentreville;;;;;
2003;77201;11;77;773;7723;1148;Gastins;;;;;
2003;77202;11;77;774;7724;1149;La Genevraye;;;;;
2003;77203;11;77;771;7717;1155;Germigny-l'Évêque;;;;;
2003;77204;11;77;771;7715;1155;Germigny-sous-Coulombs;;;;;
2003;77205;11;77;771;7709;1155;Gesvres-le-Chapitre;;;;;
2003;77206;11;77;771;7707;1153;Giremoutiers;;;;;
2003;77207;11;77;774;7704;1150;Gironville;;;;;
2003;77208;11;77;773;7701;1152;Gouaix;;;;;
2003;77209;11;77;775;7714;1154;Gouvernes;;;;;
2003;77210;11;77;773;7720;1151;La Grande-Paroisse;76,74;66,07;24,95;7,19;1,78
2003;77211;11;77;772;7722;1148;Grandpuits-Bailly-Carrois;;;;;
2003;77212;11;77;773;7701;1151;Gravon;;;;;
2003;77214;11;77;771;7737;1137;Gressy;;;;;
2003;77215;11;77;772;7728;1135;Gretz-Armainvilliers;73,09;73,84;18,44;4,23;3,49
2003;77216;11;77;774;7724;1150;Grez-sur-Loing;;;;;
2003;77217;11;77;772;7702;1135;Grisy-Suisnes;;;;;
2003;77218;11;77;773;7701;1152;Grisy-sur-Seine;;;;;
2003;77219;11;77;771;7707;1153;Guérard;;;;;
2003;77220;11;77;774;7703;1149;Guercheville;;;;;
2003;77221;11;77;775;7743;1154;Guermantes;;;;;
2003;77222;11;77;772;7722;1148;Guignes;73,1;75,24;14,92;7,22;2,61
2003;77223;11;77;773;7710;1152;Gurcy-le-Châtel;;;;;
2003;77224;11;77;772;7727;1135;Hautefeuille;;;;;
2003;77225;11;77;771;7708;1155;La Haute-Maison;;;;;
2003;77226;11;77;774;7713;1149;Héricy;81,16;73,36;17,51;5,81;3,32
2003;77227;11;77;773;7701;1152;Hermé;;;;;
2003;77228;11;77;771;7726;1153;Hondevilliers;;;;;
2003;77229;11;77;772;7727;1135;La Houssaye-en-Brie;;;;;
2003;77230;11;77;774;7704;1150;Ichy;;;;;
2003;77231;11;77;771;7715;1155;Isles-les-Meldeuses;;;;;
2003;77232;11;77;771;7731;1155;Isles-lès-Villenoy;;;;;
2003;77233;11;77;771;7737;1155;Iverny;;;;;
2003;77234;11;77;775;7743;1154;Jablines;;;;;
2003;77235;11;77;771;7715;1155;Jaignes;;;;;
2003;77236;11;77;773;7701;1152;Jaulnes;;;;;
2003;77237;11;77;775;7743;1154;Jossigny;;;;;
2003;77238;11;77;771;7712;1155;Jouarre;67,12;73,74;16,02;5,82;4,42
2003;77239;11;77;773;7723;1135;Jouy-le-Châtel;;;;;
2003;77240;11;77;773;7711;1153;Jouy-sur-Morin;;;;;
2003;77241;11;77;771;7709;1156;Juilly;;;;;
2003;77242;11;77;773;7710;1152;Jutigny;;;;;
2003;77243;11;77;775;7714;1154;Lagny-sur-Marne;74,16;74,33;17,05;5,12;3,5
2003;77244;11;77;774;7703;1150;Larchant;;;;;
2003;77245;11;77;773;7720;1151;Laval-en-Brie;;;;;
2003;77246;11;77;773;7729;1152;Léchelle;;;;;
2003;77247;11;77;773;7711;1153;Lescherolles;;;;;
2003;77248;11;77;775;7743;1154;Lesches;;;;;
2003;77249;11;77;772;7702;1135;Lésigny;87,15;73,77;17,22;5,09;3,92
2003;77250;11;77;773;7711;1153;Leudon-en-Brie;;;;;
2003;77251;11;77;772;7741;1148;Lieusaint;75;92,16;4,46;2,53;0,86
2003;77252;11;77;772;7702;1148;Limoges-Fourches;;;;;
2003;77253;11;77;772;7702;1148;Lissy;;;;;
2003;77254;11;77;772;7728;1135;Liverdy-en-Brie;;;;;
2003;77255;11;77;772;7719;1148;Livry-sur-Seine;;;;;
2003;77256;11;77;773;7710;1152;Lizines;;;;;
2003;77257;11;77;771;7715;1155;Lizy-sur-Ourcq;54,78;76,99;17,49;3,97;1,54
2003;77258;11;77;775;7739;1136;Lognes;69,79;91,49;4,84;2,83;0,83
2003;77259;11;77;771;7709;1156;Longperrier;80,24;87,43;8,03;2,48;2,05
2003;77260;11;77;773;7725;1152;Longueville;;;;;
2003;77261;11;77;774;7716;1150;Lorrez-le-Bocage-Préaux;;;;;
2003;77262;11;77;773;7729;1152;Louan-Villegruis-Fontaine;;;;;
2003;77263;11;77;773;7710;1152;Luisetaines;;;;;
2003;77264;11;77;772;7727;1135;Lumigny-Nesles-Ormeaux;;;;;
2003;77265;11;77;771;7712;1155;Luzancy;;;;;
2003;77266;11;77;772;7705;1148;Machault;;;;;
2003;77267;11;77;774;7704;1150;La Madeleine-sur-Loing;;;;;
2003;77268;11;77;775;7743;1154;Magny-le-Hongre;;;;;
2003;77269;11;77;772;7718;1148;Maincy;;;;;
2003;77270;11;77;771;7707;1155;Maisoncelles-en-Brie;;;;;
2003;77271;11;77;774;7704;1150;Maisoncelles-en-Gâtinais;;;;;
2003;77272;11;77;773;7723;1148;Maison-Rouge;;;;;
2003;77273;11;77;771;7709;1156;Marchémoret;;;;;
2003;77274;11;77;771;7715;1155;Marcilly;;;;;
2003;77275;11;77;773;7729;1152;Les Marêts;;;;;
2003;77276;11;77;771;7731;1155;Mareuil-lès-Meaux;;;;;
2003;77277;11;77;772;7727;1135;Marles-en-Brie;;;;;
2003;77278;11;77;773;7711;1153;Marolles-en-Brie;;;;;
2003;77279;11;77;773;7720;1151;Marolles-sur-Seine;;;;;
2003;77280;11;77;771;7715;1155;Mary-sur-Marne;;;;;
2003;77281;11;77;771;7707;1153;Mauperthuis;;;;;
2003;77282;11;77;771;7709;1156;Mauregard;;;;;
2003;77283;11;77;771;7715;1155;May-en-Multien;;;;;
2003;77284;11;77;771;7798;1155;Meaux;59,5;75,11;17,53;4,53;2,83
2003;77285;11;77;772;7742;1148;Le Mée-sur-Seine;65,48;78,14;17,48;2,69;1,69
2003;77286;11;77;773;7710;1148;Meigneux;;;;;
2003;77287;11;77;773;7711;1153;Meilleray;;;;;
2003;77288;11;77;772;7799;1148;Melun;62,55;74,62;17,85;5,08;2,45
2003;77289;11;77;773;7729;1152;Melz-sur-Seine;;;;;
2003;77290;11;77;771;7712;1155;Méry-sur-Marne;;;;;
2003;77291;11;77;771;7709;1156;Le Mesnil-Amelot;;;;;
2003;77292;11;77;771;7737;1137;Messy;;;;;
2003;77293;11;77;773;7720;1151;Misy-sur-Yonne;;;;;
2003;77294;11;77;771;7737;1137;Mitry-Mory;72,66;76,16;17,83;3,58;2,43
2003;77295;11;77;772;7705;1148;Moisenay;;;;;
2003;77296;11;77;772;7741;1148;Moissy-Cramayel;69,89;87,47;9,37;2,11;1,05
2003;77297;11;77;774;7704;1150;Mondreville;;;;;
2003;77298;11;77;773;7710;1152;Mons-en-Montois;;;;;
2003;77299;11;77;774;7721;1149;Montarlot;;;;;
2003;77300;11;77;771;7731;1155;Montceaux-lès-Meaux;;;;;
2003;77301;11;77;773;7729;1153;Montceaux-lès-Provins;;;;;
2003;77302;11;77;774;7724;1150;Montcourt-Fromonville;79,05;77,21;17,57;3,14;2,08
2003;77303;11;77;771;7726;1153;Montdauphin;;;;;
2003;77304;11;77;771;7726;1153;Montenils;;;;;
2003;77305;11;77;773;7720;1151;Montereau-Fault-Yonne;45,46;68,52;25,21;3,81;2,46
2003;77306;11;77;772;7718;1148;Montereau-sur-le-Jard;;;;;
2003;77307;11;77;775;7743;1154;Montévrain;86,4;82,65;9,2;5,74;2,41
2003;77308;11;77;771;7709;1156;Montgé-en-Goële;;;;;
2003;77309;11;77;771;7709;1155;Monthyon;;;;;
2003;77310;11;77;773;7701;1152;Montigny-le-Guesdier;;;;;
2003;77311;11;77;773;7710;1151;Montigny-Lencoup;;;;;
2003;77312;11;77;774;7721;1149;Montigny-sur-Loing;76,52;66,07;19,19;8,98;5,75
2003;77313;11;77;774;7716;1151;Montmachoux;;;;;
2003;77314;11;77;773;7711;1153;Montolivet;;;;;
2003;77315;11;77;771;7708;1155;Montry;83,18;71,94;21,02;4,74;2,3
2003;77316;11;77;774;7721;1149;Moret-sur-Loing;73,49;67,55;22;6,24;4,21
2003;77317;11;77;772;7722;1148;Mormant;64,8;78,01;17,14;3,39;1,46
2003;77318;11;77;772;7727;1135;Mortcerf;;;;;
2003;77319;11;77;773;7725;1152;Mortery;;;;;
2003;77320;11;77;771;7707;1153;Mouroux;73,03;76,01;16,62;4,61;2,77
2003;77321;11;77;773;7701;1152;Mousseaux-lès-Bray;;;;;
2003;77322;11;77;771;7709;1156;Moussy-le-Neuf;80,82;82,91;12,31;2,93;1,86
2003;77323;11;77;771;7709;1156;Moussy-le-Vieux;;;;;
2003;77325;11;77;773;7701;1152;Mouy-sur-Seine;;;;;
2003;77326;11;77;772;7734;1148;Nandy;75,69;89,94;6,48;2,56;1,02
2003;77327;11;77;773;7723;1148;Nangis;60,98;70,59;21,04;5,64;2,73
2003;77328;11;77;774;7703;1147;Nanteau-sur-Essonne;;;;;
2003;77329;11;77;774;7724;1150;Nanteau-sur-Lunain;;;;;
2003;77330;11;77;771;7731;1155;Nanteuil-lès-Meaux;78,4;75,26;16,99;4,86;2,89
2003;77331;11;77;771;7712;1155;Nanteuil-sur-Marne;;;;;
2003;77332;11;77;771;7737;1156;Nantouillet;;;;;
2003;77333;11;77;774;7724;1150;Nemours;58,36;69,34;23,01;4,69;2,96
2003;77335;11;77;771;7717;1155;Chauconin-Neufmontiers;;;;;
2003;77336;11;77;772;7727;1135;Neufmoutiers-en-Brie;;;;;
2003;77337;11;77;775;7739;1136;Noisiel;64,99;85,58;10,87;2,31;1,24
2003;77338;11;77;774;7716;1151;Noisy-Rudignon;;;;;
2003;77339;11;77;774;7703;1147;Noisy-sur-École;;;;;
2003;77340;11;77;774;7724;1150;Nonville;;;;;
2003;77341;11;77;773;7701;1152;Noyen-sur-Seine;;;;;
2003;77342;11;77;774;7704;1150;Obsonville;;;;;
2003;77343;11;77;771;7715;1155;Ocquerre;;;;;
2003;77344;11;77;771;7709;1156;Oissery;;;;;
2003;77345;11;77;771;7726;1155;Orly-sur-Morin;;;;;
2003;77347;11;77;773;7701;1152;Les Ormes-sur-Voulzie;;;;;
2003;77348;11;77;774;7724;1150;Ormesson;;;;;
2003;77349;11;77;771;7709;1156;Othis;82,32;85,54;11,65;1,62;1,19
2003;77350;11;77;775;7733;1135;Ozoir-la-Ferrière;78,49;78,02;13,47;5,11;3,41
2003;77352;11;77;772;7728;1135;Ozouer-le-Voulgis;;;;;
2003;77353;11;77;774;7716;1150;Paley;;;;;
2003;77354;11;77;772;7705;1148;Pamfou;;;;;
2003;77355;11;77;773;7710;1152;Paroy;;;;;
2003;77356;11;77;773;7701;1152;Passy-sur-Seine;;;;;
2003;77357;11;77;773;7723;1135;Pécy;;;;;
2003;77358;11;77;771;7717;1155;Penchard;;;;;
2003;77359;11;77;772;7732;1148;Perthes;;;;;
2003;77360;11;77;772;7727;1153;Pézarches;;;;;
2003;77361;11;77;771;7712;1155;Pierre-Levée;;;;;
2003;77363;11;77;775;7706;1136;Le Pin;;;;;
2003;77364;11;77;771;7737;1155;Le Plessis-aux-Bois;;;;;
2003;77365;11;77;772;7727;1135;Le Plessis-Feu-Aussoux;;;;;
2003;77366;11;77;771;7709;1155;Le Plessis-l'Évêque;;;;;
2003;77367;11;77;771;7715;1155;Le Plessis-Placy;;;;;
2003;77368;11;77;773;7725;1152;Poigny;;;;;
2003;77369;11;77;771;7717;1155;Poincy;;;;;
2003;77370;11;77;774;7724;1150;Poligny;;;;;
